8.357234355514124580e-02,-5.867098336714344775e-01,1.774345272743695426e-02,-9.763207286596298218e-02,-3.748262524604797363e-01,4.202838242053985596e-02
-1.560327942498287157e-01,-8.288991980894840905e-01,-7.096725697232249275e-02,2.123355120420455933e-02,-3.853607177734375000e-01,1.262586563825607300e-02
-1.560415860576974678e-01,-5.556656816857852288e-02,-3.725944018587301065e-01,1.811290532350540161e-02,-3.940262794494628906e-01,1.689995825290679932e-02
-1.925017190061302230e-01,-7.927188886059262085e-01,1.419647609680921296e-01,-2.144772112369537354e-01,-3.258071541786193848e-01,5.578851699829101562e-02
-2.601643337212855567e-01,-6.306383440908128746e-01,-3.192201754296337679e-01,1.076947972178459167e-01,-4.095742106437683105e-01,-2.280786633491516113e-03
-6.094303034450028189e-01,5.924514106766475274e-01,-8.699457217065301728e-01,-1.062327697873115540e-01,-3.733995854854583740e-01,4.389560967683792114e-02
-5.466784901347526704e-01,-4.671845219832846396e-01,-2.130384913661587942e-01,-2.449857294559478760e-01,-3.040609657764434814e-01,5.587717890739440918e-02
-2.134030215300262712e-01,-7.852038544069264159e-01,1.793366123196076661e-02,-8.029975742101669312e-02,-3.777014017105102539e-01,3.826551139354705811e-02
-5.720318380544305026e-02,-5.704668391036702424e-01,-1.242822082200293887e-01,5.285801738500595093e-02,-3.998975753784179688e-01,9.398646652698516846e-03
3.668984662402353242e-02,3.617921671409575213e-01,-3.549353709616060448e-01,-4.216381162405014038e-02,-3.787074387073516846e-01,2.790256589651107788e-02
5.377019921432977037e-03,2.190567707361881222e-01,7.639441072893659035e-01,-2.338289022445678711e-01,-3.152598142623901367e-01,5.711619555950164795e-02
8.861445085222267037e-01,-4.965409665969579001e-01,4.971141032484300837e-01,3.587411046028137207e-01,-4.283302426338195801e-01,-6.574798375368118286e-02
7.296266708086306119e-02,-6.983616765389090153e-01,1.204269817423053723e-06,2.987658381462097168e-01,-3.758536279201507568e-01,-6.938077509403228760e-02
4.641117030429581236e-01,3.335000597803386979e-01,7.459577115286183391e-01,2.640616148710250854e-02,-3.912851810455322266e-01,1.348716765642166138e-02
2.086131258569867419e-01,1.558667885425194521e-01,-5.149564831277274601e-01,3.712321519851684570e-01,-3.801671564579010010e-01,-8.813188225030899048e-02
-5.053292599395398099e-01,-7.640197718650673098e-01,-1.951252333682897133e-01,-2.372924685478210449e-01,-3.134720623493194580e-01,5.739299952983856201e-02
-2.551184004223513435e-01,-4.336373612387009469e-01,-3.373698901533975780e-01,-2.960184961557388306e-02,-3.861112296581268311e-01,2.725890278816223145e-02
2.658681828990909768e-01,3.117992412589846163e-01,7.456977342084235572e-01,-1.454033702611923218e-01,-3.587973117828369141e-01,4.922547191381454468e-02
5.055516231558560003e-01,-8.013417479814006761e-01,1.422052011065177146e-01,3.582671880722045898e-01,-3.972689807415008545e-01,-7.777715474367141724e-02
-4.068839222521103971e-01,-4.238670002845064122e-01,-4.978333706291355187e-01,1.080116257071495056e-01,-3.831064701080322266e-01,-1.273438334465026855e-02
8.972068052511747993e-01,-2.225695303916191969e-02,-2.132322234987350240e-01,-1.782430857419967651e-01,-3.505703806877136230e-01,5.526646971702575684e-02
-6.621589695997682767e-01,2.954459797441543190e-01,-6.575278358743413820e-01,-1.050695180892944336e-01,-3.117590546607971191e-01,1.942612975835800171e-02
8.883082738002141820e-02,3.246258075044056168e-01,8.354731574380309667e-01,-2.357808649539947510e-01,-3.142541944980621338e-01,5.727292597293853760e-02
-1.511005101147856189e-01,-6.033522950355567627e-01,4.799964855373465289e-01,4.104458689689636230e-01,-4.232716262340545654e-01,-8.231326937675476074e-02
4.904406719940830883e-01,-1.144947039588435911e-01,5.865430195578279493e-01,2.677264213562011719e-01,-4.373744130134582520e-01,-3.653612732887268066e-02
-2.449631676729253638e-01,6.544341888557839715e-01,-9.773260186755849954e-01,3.093293011188507080e-01,-3.904051184654235840e-01,-6.666132807731628418e-02
-8.501262346171960527e-01,3.818994778228408382e-01,-1.422142728404711121e-01,-2.428027987480163574e-01,-2.999829053878784180e-01,5.366429686546325684e-02
1.671651400134343268e-01,-2.081102577111740293e-01,2.133372529504885262e-01,-1.543584913015365601e-01,-3.654164075851440430e-01,5.434377491474151611e-02
1.148313248307292339e-01,-4.816142977376614009e-01,-1.599863955326293607e-01,6.979963928461074829e-02,-3.764212131500244141e-01,-4.574254155158996582e-03
2.453940145872315626e-01,1.098092157512893241e-01,6.044397066064962631e-01,-7.546342164278030396e-02,-3.547971248626708984e-01,2.793093025684356689e-02
-2.497083752474011653e-01,9.875348703837106834e-01,7.804668532550376181e-01,2.774530649185180664e-01,-3.953758776187896729e-01,-5.572325736284255981e-02
-6.027761314980216723e-01,5.483601699320028722e-02,2.303047680172702893e-01,1.987978219985961914e-01,-3.922064900398254395e-01,-3.477834910154342651e-02
-5.145698014688174782e-01,4.758459870261013691e-01,-8.150168612069242924e-01,2.179337292909622192e-02,-3.946367800235748291e-01,1.610092818737030029e-02
-1.348646355814433484e-01,-7.148509295620952830e-02,5.494997032217194821e-01,-2.460719943046569824e-01,-3.060902357101440430e-01,5.697834491729736328e-02
3.950108330937168177e-01,-4.801739687356786912e-01,-2.480910687142350579e-01,2.345491647720336914e-01,-4.307892620563507080e-01,-2.975407242774963379e-02
-4.050779400692244847e-01,-7.119484134420234200e-02,-5.488343720348622945e-01,-1.154292821884155273e-01,-3.258966505527496338e-01,2.788523584604263306e-02
5.971163631654583526e-01,-5.648642592366304171e-01,1.204269817423053723e-06,-2.185838818550109863e-01,-3.237126469612121582e-01,5.612657964229583740e-02
-9.602711392312560656e-01,1.162160145613588824e-02,6.191575678257217330e-01,3.748126327991485596e-03,-3.424413204193115234e-01,7.486715912818908691e-04
-1.815673334987896181e-01,5.673587052318648238e-01,-9.376008403741730168e-01,2.300604283809661865e-01,-4.323203861713409424e-01,-2.789423614740371704e-02
-9.554722765325769362e-01,1.560981041643053624e-01,-5.840203621790640565e-01,-2.436287999153137207e-01,-3.015259802341461182e-01,5.450162291526794434e-02
