4.247989652019606694e-08,1.000000000000000000e+00
1.045704009480724084e-07,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
-7.515990276252253241e-08,1.000000000000000000e+00
6.533186766853737623e-08,1.000000000000000000e+00
-8.492940770888307766e-08,1.000000000000000000e+00
1.960302428011262895e-08,1.000000000000000000e+00
9.472364375276646235e-08,1.000000000000000000e+00
1.828164555680089357e-07,1.000000000000000000e+00
-8.159092320960603639e-08,1.000000000000000000e+00
1.174929247024042231e-07,1.000000000000000000e+00
1.631275373120359640e-08,1.000000000000000000e+00
1.957397487275510655e-08,1.000000000000000000e+00
-1.957380867789811852e-08,1.000000000000000000e+00
-1.142104164404488891e-07,1.000000000000000000e+00
4.569254657810938175e-08,1.000000000000000000e+00
-5.877890250760476451e-08,1.000000000000000000e+00
2.288136065141372929e-08,1.000000000000000000e+00
-1.795713948882302875e-07,1.000000000000000000e+00
-2.939834132928835208e-08,1.000000000000000000e+00
-2.940223805434306693e-08,1.000000000000000000e+00
-2.613836538128210665e-08,1.000000000000000000e+00
1.960405703876148798e-08,1.000000000000000000e+00
-2.811329023055866923e-07,1.000000000000000000e+00
-3.267789394604730583e-08,1.000000000000000000e+00
-3.605379987951224552e-08,1.000000000000000000e+00
-9.783174880147728318e-09,1.000000000000000000e+00
-1.538588906095737451e-07,1.000000000000000000e+00
-4.256409577205221137e-08,1.000000000000000000e+00
-3.599203048188071497e-08,1.000000000000000000e+00
8.186878449176704080e-08,1.000000000000000000e+00
1.309686624003836741e-08,1.000000000000000000e+00
-1.961165544596481846e-08,1.000000000000000000e+00
8.184371048558422406e-08,1.000000000000000000e+00
9.786493698702126449e-09,1.000000000000000000e+00
-3.273019339697611193e-09,1.000000000000000000e+00
-9.165818231830419286e-08,1.000000000000000000e+00
-3.274146935698566854e-09,1.000000000000000000e+00
1.080338925371898619e-07,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
2.287638300399464592e-08,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
4.584619155275530195e-08,1.000000000000000000e+00
-6.511497213155959441e-09,1.000000000000000000e+00
7.848594961612426739e-08,1.000000000000000000e+00
2.289672319522486592e-08,1.000000000000000000e+00
-4.579192904000687278e-08,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
3.271246973869248360e-09,1.000000000000000000e+00
4.579383668580408402e-08,1.000000000000000000e+00
1.308242951439242704e-08,1.000000000000000000e+00
1.307567990625731789e-07,1.000000000000000000e+00
-2.938644682275065584e-08,1.000000000000000000e+00
-3.268989779079201724e-09,1.000000000000000000e+00
