-1.283167280041443703e-01,-1.205864846706390381e-01
-1.085132733980215258e-01,5.827227607369422913e-02
1.236610582590398633e-01,-8.135797083377838135e-02
2.915949605027109981e-01,1.669253557920455933e-01
-9.714279099714062671e-03,1.983673125505447388e-02
2.569939765294845802e-01,-8.220175281167030334e-03
1.088158128704674321e-01,2.159854620695114136e-01
1.087621750188741271e-01,-4.939641430974006653e-02
1.729047301870211828e-01,1.554658114910125732e-01
2.027675306612374828e-01,-4.023269191384315491e-02
2.421528344714978520e-01,1.987629681825637817e-01
2.272134967354244584e-01,5.197070538997650146e-03
-2.120769141078888698e-01,-2.587441504001617432e-01
-6.894104226480193831e-02,8.961180597543716431e-02
-2.121477981947182956e-01,-1.304716914892196655e-01
-2.120159348870092608e-01,9.837820194661617279e-03
-6.900270495922836145e-02,-1.344285458326339722e-01
-9.709850498007596004e-03,5.431882664561271667e-02
-2.952924687293149303e-02,5.111194029450416565e-02
1.137981022584798191e-01,5.249631404876708984e-02
2.522665984828091901e-01,-7.019649446010589600e-02
2.718044644735534421e-01,2.135845720767974854e-01
4.457060483519798694e-02,-6.372519303113222122e-03
4.693761812617566753e-01,9.731061011552810669e-02
-1.035494796513225374e-01,6.123723834753036499e-02
2.470952543212459052e-01,9.464381635189056396e-02
-9.712591544804040009e-03,7.191202044486999512e-02
-5.776908821152140217e-01,-1.242484599351882935e-01
-1.529628474848849229e-01,-2.026605457067489624e-01
1.503274308843380140e-02,6.583831459283828735e-02
-1.925892824310477258e-01,3.484705090522766113e-02
-6.400758172612466823e-02,-2.082638591527938843e-01
-9.814893705052412168e-03,1.161995530128479004e-01
1.237644781451767428e-01,-5.455000326037406921e-02
2.867652090276417987e-01,1.431352198123931885e-01
5.439872509077037233e-02,4.419079981744289398e-03
1.582680389662467768e-01,4.748729243874549866e-02
4.950499756272580543e-02,1.269712299108505249e-01
-3.505249479948084890e-01,-4.824503511190414429e-02
-6.619194339682344941e-01,-2.148235440254211426e-01
-4.839751195742368339e-01,-2.326398938894271851e-01
-1.036120866749690173e-01,-8.687824755907058716e-02
1.781813587306900759e-01,2.805947326123714447e-02
6.432866926402548702e-02,2.887400090694427490e-01
2.992257914168134844e-02,-1.226338520646095276e-01
2.473142845089378039e-01,1.258635222911834717e-01
1.682136948128485354e-01,6.994612514972686768e-02
8.418514535211518712e-02,4.118704050779342651e-02
8.912477970664285654e-02,9.061433374881744385e-02
1.435329827132497960e-01,-6.824338808655738831e-03
-2.024123995980748603e-01,5.540125817060470581e-02
-3.559004011485639718e-01,-1.632406860589981079e-01
-8.876020670568401938e-02,-4.698395729064941406e-02
-4.496423130330074458e-01,3.737445175647735596e-02
-4.950002068173349756e-01,-3.272389471530914307e-01
3.319341657008339497e-01,1.171496435999870300e-01
1.289000893898078759e-01,7.840349525213241577e-02
6.452991916824223073e-02,7.063553482294082642e-02
-4.603308906380981225e-01,-2.270699664950370789e-02
-2.970760368672845098e-01,-2.671644985675811768e-01
4.162916844343512168e-01,2.682453691959381104e-01
-3.717088141659664058e-01,4.029011353850364685e-02
1.291182492748897681e-01,3.737179934978485107e-02
1.984174888183143637e-01,2.289708554744720459e-01
-8.525393535234605524e-01,-2.055001109838485718e-01
9.769842308904455042e-01,-3.458894789218902588e-01
-1.337798835523129060e-01,2.517938911914825439e-01
-1.535175868478196870e-01,-3.326181173324584961e-01
6.941435719439310592e-01,2.607862949371337891e-01
3.867345978991431066e-01,2.228599935770034790e-01
1.993734129537186664e-02,4.783162847161293030e-02
-6.093980953086132191e-01,-8.228891342878341675e-02
-1.138431003435949052e-01,-2.814971804618835449e-01
4.859516091150988815e-01,1.937398612499237061e-01
-1.237404019033146590e-01,8.457975834608078003e-02
1.934034740136222341e-01,-8.580004423856735229e-02
5.948146009610267848e-01,1.943872272968292236e-01
8.127461312312992403e-01,2.554664909839630127e-01
3.715977090872043531e-01,3.011030554771423340e-01
-1.434699753847001602e-01,-2.946674078702926636e-02
-2.574549095142280031e-01,-1.297665089368820190e-01
2.180102350816436330e-01,5.014781281352043152e-02
2.479073670254630934e-01,7.114712893962860107e-02
2.379807980779378718e-01,1.019849032163619995e-01
2.972892014388732809e-02,7.694445550441741943e-02
-3.266495983750868359e-01,-6.774066388607025146e-02
-6.685893658207374690e-01,-8.069965243339538574e-02
-6.686514553639318903e-01,-3.587909936904907227e-01
2.493988867493575692e-02,6.258045136928558350e-02
-1.236667359129118710e-01,-5.814544111490249634e-02
1.141345046930163781e-01,4.050908144563436508e-03
2.130778967504388943e-01,-4.249555990099906921e-03
3.074406582940615862e-01,2.809562087059020996e-01
-1.970218128774913618e-02,-5.213611572980880737e-02
4.970612980011128446e-02,3.968989104032516479e-02
-1.187378232527978583e-01,2.965499088168144226e-02
1.587487042946967297e-01,-3.350567817687988281e-02
1.637429681893960154e-01,1.099189892411231995e-01
-4.904027359872565883e-01,3.546353429555892944e-02
5.451231973207948389e-01,-1.182843893766403198e-01
5.599238333885296903e-01,2.912160754203796387e-01
-1.385640024084178190e-01,1.000522077083587646e-01
1.833177045243361558e-01,-6.001020222902297974e-02
8.930973470155507965e-02,8.697327226400375366e-02
-1.285033703069837496e-01,-7.337044924497604370e-03
-2.459927402582094691e-02,-2.578279934823513031e-02
6.091832030694706024e-01,4.644340649247169495e-02
4.307671294903573367e-01,3.658422827720642090e-01
-1.978058204340953086e-01,3.870014846324920654e-02
-3.116672384208676871e-01,-1.841097027063369751e-01
-6.918591335329926650e-02,1.891170814633369446e-02
3.218530757382122576e-01,-1.896324753761291504e-02
4.753777777089712164e-01,2.520280778408050537e-01
4.470204763036050161e-02,7.954535633325576782e-02
-2.077345373933476569e-01,-2.539918385446071625e-02
-4.427794776686349437e-02,-1.101478785276412964e-01
6.434175841501320603e-01,1.180952861905097961e-01
7.522435802202431798e-01,3.142136037349700928e-01
2.473827461360337265e-01,2.146823257207870483e-01
-9.678585690178119483e-03,-2.389932982623577118e-03
-1.780511399979431975e-01,-2.716076094657182693e-03
4.972735219002744067e-02,-9.121932834386825562e-02
3.660729592428600410e-01,1.325128525495529175e-01
1.534774151870111070e-01,1.806008517742156982e-01
-4.731772226947892311e-03,-9.966301172971725464e-02
-6.904000815190548812e-02,1.380587369203567505e-01
-1.282141997293085867e-01,-6.267996039241552353e-03
-2.174549740532664421e-01,-2.247114479541778564e-01
1.583625241277880902e-01,9.555111080408096313e-02
-1.961006621016850651e-02,4.844477772712707520e-02
-2.519703709296624017e-01,-5.607803910970687866e-02
-6.415848135588315959e-02,-1.245530098676681519e-01
1.485343481949129296e-01,1.250434219837188721e-01
-6.410709327678552893e-02,-4.814428836107254028e-02
-1.234386502174836114e-01,5.455065146088600159e-02
-7.415686691752891857e-01,-1.178008019924163818e-01
-5.141708487695593188e-01,-3.497247397899627686e-01
-1.235495823515808944e-01,5.510000884532928467e-02
-9.877121640719242757e-02,-5.081545189023017883e-02
-2.076116861718191320e-01,-2.799492329359054565e-03
-1.334142176570894123e-01,-1.035236641764640808e-01
-7.899640363697028878e-02,8.930454961955547333e-03
-2.952159121876303527e-02,1.790586300194263458e-02
2.574307758339346441e-01,-6.111306603997945786e-03
7.936783836806358960e-02,2.249145805835723877e-01
-2.868297427461708460e-01,-1.721847802400588989e-01
2.490199111728754605e-02,-2.754950523376464844e-02
7.432672097520429122e-02,9.716535359621047974e-02
-8.384386904782618888e-02,-2.299970015883445740e-02
1.336953407532083526e-01,1.031841710209846497e-02
1.139500281450683827e-01,5.595269426703453064e-02
2.078360215788547238e-01,9.263863414525985718e-02
-1.235069556211271236e-01,5.862891301512718201e-02
1.339267363363870478e-01,-1.385839134454727173e-01
4.304954251417114075e-01,2.238394320011138916e-01
3.364685941087034449e-01,8.081898838281631470e-02
1.285920680956614270e-01,1.683989316225051880e-01
-4.447842411895690518e-01,-6.703388690948486328e-02
-6.825551885888931913e-01,-2.438274323940277100e-01
-2.374073035990842684e-01,-1.624311506748199463e-01
1.783695189470405618e-01,-1.139008789323270321e-03
2.771958165617228187e-01,1.660202145576477051e-01
5.394060564260869661e-01,3.506573662161827087e-02
2.671248424283533263e-01,3.254846930503845215e-01
2.177492897223947399e-01,-8.238837867975234985e-02
-7.401058148235925560e-02,1.185002177953720093e-01
-8.395240480495098911e-02,-3.729137405753135681e-02
-6.422306556800468080e-02,1.744178496301174164e-02
-2.568558494945134552e-01,1.166606973856687546e-02
-2.125122898633188817e-01,-1.115120649337768555e-01
-1.333851719031012850e-01,-4.876107722520828247e-02
-5.424662953393989684e-02,-9.625126607716083527e-03
6.941422444308251172e-02,2.407610230147838593e-02
-1.234976931086467083e-01,1.733639277517795563e-02
-3.446209762108309871e-02,-1.582837291061878204e-02
1.040419074971181967e-01,4.047262668609619141e-02
6.941385415604428566e-02,4.532290622591972351e-02
6.941212620100969954e-02,2.910868078470230103e-02
1.005664355943322250e-02,6.724799424409866333e-02
-8.392243130753675173e-02,-2.395335026085376740e-02
-3.940684638752541685e-02,6.428596097975969315e-03
5.110642794458236486e-03,9.047916159033775330e-03
-2.471673287688159748e-01,1.301021687686443329e-02
-7.403953781110068910e-02,-1.287111937999725342e-01
2.277161547944169251e-01,9.646981954574584961e-02
5.094666508360028434e-01,6.451185792684555054e-02
4.986777120096634597e-02,2.277963012456893921e-01
-3.362546456196121025e-01,-1.056487709283828735e-01
-1.957110664941458592e-02,-1.011763960123062134e-01
-1.681111649853194723e-01,5.905348435044288635e-02
-4.251698614649348507e-01,-1.389025300741195679e-01
-8.898709566406888538e-02,-7.380361855030059814e-02
-2.452357630801987529e-02,2.563174813985824585e-02
3.315265016070432225e-01,1.593855023384094238e-02
3.713043418166397380e-01,2.476688176393508911e-01
-4.435215870476110628e-02,9.980490431189537048e-03
-5.429512278856511026e-02,-2.336567454040050507e-02
-5.924269487268198076e-02,2.913934737443923950e-02
-4.430523352287224492e-02,3.189096227288246155e-03
-2.867526518382811918e-01,-4.374734684824943542e-02
-1.383579867822503917e-01,-7.321142405271530151e-02
5.111568686016440197e-03,1.255608949577435851e-04
2.228843839135939142e-01,4.431701824069023132e-02
1.583628459484550111e-01,1.310687512159347534e-01
-4.930278895901174518e-02,4.497569985687732697e-03
1.881342002431105609e-01,4.037511534988880157e-03
1.831259284781562025e-01,1.422815918922424316e-01
1.634791360722153142e-01,4.713945090770721436e-02
-1.956955875422902724e-02,4.162902384996414185e-02
3.909066455778967830e-01,5.915278103202581406e-03
2.818741219618803306e-01,2.630045115947723389e-01
-3.954344027124561123e-01,-3.370288386940956116e-02
-3.509767957621761081e-01,-2.292332798242568970e-01
5.095514703878545326e-01,1.591409929096698761e-02
6.083391463628026186e-01,3.439777791500091553e-01
3.858659461569192706e-01,3.488745540380477905e-02
4.350895906958754944e-01,2.456416934728622437e-01
7.924322994066769488e-02,3.228297084569931030e-02
4.794830293736453419e-01,5.294417217373847961e-02
6.424866658298774569e-01,1.941688060760498047e-01
-2.369836683790546017e-01,2.774695754051208496e-01
-5.087346247454740400e-01,-2.695380151271820068e-01
-1.925192806211724617e-01,-6.090184301137924194e-02
-1.471135706239700552e-02,-6.541610509157180786e-02
6.436094817914959909e-02,8.490428328514099121e-02
